trip_id,driver_id,rider_id,city,pickup_lat,pickup_lng,drop_lat,drop_lng,distance_km,fare_amount,status,payment_method,pickup_time,drop_time
19723,3990,97161,Chicago,37.95968195720024,-98.05628868660688,37.973691182895536,-98.09795295424824,9.4,23.59,Completed,UPI,2023-01-14 16:42:00,2023-01-14 17:10:12.000000000
19724,4447,84353,New York,39.506754009797625,-92.0663333992312,39.50540991725502,-92.05160822226486,7.49,17.03,Completed,Card,2023-01-14 16:43:00,2023-01-14 17:05:28.200000000
19725,1221,57109,Los Angeles,39.83922451405879,-118.20347452694084,39.86819886278698,-118.19452806972357,5.32,15.78,Completed,Cash,2023-01-14 16:44:00,2023-01-14 16:59:57.600000000
19726,8618,70694,Chicago,38.01584992751344,-107.59808048826426,38.03029393993843,-107.56193084699845,2.97,5.65,Completed,Wallet,2023-01-14 16:45:00,2023-01-14 16:53:54.600000000
19727,7588,41404,San Francisco,39.78462407392024,-95.18293098899031,39.792490335713495,-95.14758052710357,9.34,18.88,Completed,Cash,2023-01-14 16:46:00,2023-01-14 17:14:01.200000000
19728,1617,81649,Seattle,40.88790936216031,-109.80531976485193,40.87601376459261,-109.8015354378401,4.6,11.63,Completed,UPI,2023-01-14 16:47:00,2023-01-14 17:00:48.000000000
19729,3570,68302,Seattle,37.783699206619,-116.04474678756421,37.76829421768039,-116.02600219975864,2.72,8.56,Completed,Card,2023-01-14 16:48:00,2023-01-14 16:56:09.600000000
19730,7309,68382,Boston,37.1607109450673,-103.47075926215666,37.138153817202436,-103.52020753477315,8.8,20.23,Completed,Cash,2023-01-14 16:49:00,2023-01-14 17:15:24.000000000
19731,3755,83091,Seattle,38.585509506373086,-76.58936366286852,38.62261504198198,-76.58728286182198,8.06,15.64,Completed,Wallet,2023-01-14 16:50:00,2023-01-14 17:14:10.800000000
19732,3790,59242,Seattle,39.16659471450686,-101.13171186457929,39.18693802421839,-101.1162914008546,6.41,15.88,Completed,Wallet,2023-01-14 16:51:00,2023-01-14 17:10:13.800000000
19733,8826,61916,Boston,37.97220378999522,-108.19687320201423,37.94928037870442,-108.1780107783918,1.18,4.82,Completed,UPI,2023-01-14 16:52:00,2023-01-14 16:55:32.400000000
19734,4309,65030,Chicago,38.26660758131828,-82.13446217574446,38.2994507476701,-82.09031112227524,6.31,17.1,Completed,Cash,2023-01-14 16:53:00,2023-01-14 17:11:55.800000000
19735,8152,67191,Chicago,37.05829381300035,-115.49335924272145,37.039785337529416,-115.47829854778533,4.02,10.98,Completed,Wallet,2023-01-14 16:54:00,2023-01-14 17:06:03.600000000
19736,5054,32431,San Francisco,38.77143840513473,-108.07259171414137,38.81901925091244,-108.05912582528534,8.61,19.54,Completed,Wallet,2023-01-14 16:55:00,2023-01-14 17:20:49.800000000
19737,8056,13812,Boston,39.82867382044331,-106.9903569774693,39.82233260615148,-106.9944874405758,4.53,11.99,Completed,Wallet,2023-01-14 16:56:00,2023-01-14 17:09:35.400000000
19738,8424,18376,New York,40.695355115997025,-98.06861265010572,40.70636173083601,-98.04480593468205,6.76,21.29,Completed,Card,2023-01-14 16:57:00,2023-01-14 17:17:16.800000000
19739,8681,83922,New York,39.48859079745678,-85.73796594180381,39.50950672045323,-85.7511249883548,8.51,16.85,Completed,Wallet,2023-01-14 16:58:00,2023-01-14 17:23:31.800000000
19740,7508,90934,New York,39.63144286764855,-85.32179712607845,39.606438912841575,-85.291914263537,5.68,17.38,Completed,Wallet,2023-01-14 16:59:00,2023-01-14 17:16:02.400000000
19741,1224,67359,New York,40.45831760192633,-117.342720514978,40.49394075544412,-117.37227505908638,16.69,25.96,Completed,UPI,2023-01-14 17:00:00,2023-01-14 17:50:04.200000000
19742,8139,13152,Seattle,40.820244755163586,-89.40822908942755,40.801223820561646,-89.41850993390254,9.43,20.11,Completed,Cash,2023-01-14 17:01:00,2023-01-14 17:29:17.400000000
19743,9136,46442,Boston,38.31710179154439,-92.78299326955866,38.31995497283752,-92.74605430072086,8.97,16.4,Completed,UPI,2023-01-14 17:02:00,2023-01-14 17:28:54.600000000
19744,4350,32153,Boston,39.680221854343664,-91.7311028653682,39.646413385816025,-91.73549031362694,8.27,16.67,Completed,Card,2023-01-14 17:03:00,2023-01-14 17:27:48.600000000
19745,4827,98756,San Francisco,38.87857542321399,-121.86559871646604,38.86497384810912,-121.87331530321762,5.56,10.47,Cancelled,Card,2023-01-14 17:04:00,2023-01-14 17:20:40.800000000
19746,2403,32592,Chicago,39.74570753546703,-105.7457584437218,39.78205722495468,-105.7951168862331,5.95,12.04,Completed,Wallet,2023-01-14 17:05:00,2023-01-14 17:22:51.000000000
19747,5212,88962,Boston,39.00821158668559,-79.01889442273972,39.01506313414136,-79.04748591743625,11.47,21.92,Completed,Cash,2023-01-14 17:06:00,2023-01-14 17:40:24.600000000
19748,1409,47148,Boston,37.11581934596201,-95.7345729991847,37.11669893092525,-95.73985508611801,11.04,23.35,Completed,UPI,2023-01-14 17:07:00,2023-01-14 17:40:07.200000000
19749,2916,73155,Chicago,39.70332695377331,-89.85503122786882,39.720424654854654,-89.83148204904276,2.61,11.25,Completed,Cash,2023-01-14 17:08:00,2023-01-14 17:15:49.800000000
19750,5067,68783,Los Angeles,39.266735242428396,-90.49136245604726,39.250234102428216,-90.47719611918026,6.85,17.53,Completed,Cash,2023-01-14 17:09:00,2023-01-14 17:29:33.000000000
19751,3859,55028,Seattle,39.1687085650989,-80.89401525851285,39.14479381179345,-80.86497391553618,4.61,14.99,Completed,UPI,2023-01-14 17:10:00,2023-01-14 17:23:49.800000000
19752,8072,11898,New York,40.69854814992887,-103.06002710488703,40.71105434525516,-103.08856646529345,2.93,7.43,Completed,Cash,2023-01-14 17:11:00,2023-01-14 17:19:47.400000000
19753,3051,62896,Seattle,40.03531295990462,-83.67006409753333,39.99034948294871,-83.62595668998667,6.04,14.47,Cancelled,Card,2023-01-14 17:12:00,2023-01-14 17:30:07.200000000
19754,4701,19685,Boston,37.21296794599067,-105.9383537085607,37.225274362784326,-105.94297726310958,5.76,9.4,Completed,Card,2023-01-14 17:13:00,2023-01-14 17:30:16.800000000
19755,9214,93818,Boston,39.26187246232819,-99.98882514337073,39.29661984097025,-99.94002807531652,3.14,7.96,Completed,Wallet,2023-01-14 17:14:00,2023-01-14 17:23:25.200000000
19756,3968,32794,Seattle,38.27517381761356,-84.83260802022423,38.3166554573858,-84.82707126794209,10.09,16.6,Completed,UPI,2023-01-14 17:15:00,2023-01-14 17:45:16.200000000
19757,9936,23023,New York,38.02143933422923,-87.76200597327914,38.0483718758468,-87.79879549067849,9.08,17.47,Completed,Card,2023-01-14 17:16:00,2023-01-14 17:43:14.400000000
19758,1601,32215,Boston,40.59445784559808,-82.6546244186116,40.56061776406923,-82.67129851126259,3.36,10.01,Completed,Card,2023-01-14 17:17:00,2023-01-14 17:27:04.800000000
19759,8934,90853,Chicago,40.77509410102389,-115.15698073867082,40.773026187431164,-115.19637704485424,5.56,15.0,Completed,Cash,2023-01-14 17:18:00,2023-01-14 17:34:40.800000000
19760,6274,49202,Boston,37.18906171328601,-104.61633963272524,37.14130306154416,-104.61032795918659,8.34,19.78,Completed,Card,2023-01-14 17:19:00,2023-01-14 17:44:01.200000000
19761,2842,88195,San Francisco,37.95675849485356,-83.99596212580894,37.99179956541902,-83.95471933188595,2.63,8.24,Completed,Card,2023-01-14 17:20:00,2023-01-14 17:27:53.400000000
19762,3662,17787,Boston,40.214982720235895,-111.71277256166866,40.20120892368431,-111.68615001753336,5.54,15.07,Completed,UPI,2023-01-14 17:21:00,2023-01-14 17:37:37.200000000
19763,9674,64748,New York,40.01367970032873,-87.24706297490522,40.053608244352226,-87.22173026991086,3.57,11.68,Completed,Wallet,2023-01-14 17:22:00,2023-01-14 17:32:42.600000000
19764,5036,41891,Chicago,37.75835334464431,-77.03066155235382,37.80569141480849,-77.06073161984102,7.84,15.74,Completed,Cash,2023-01-14 17:23:00,2023-01-14 17:46:31.200000000
19765,3639,32008,Boston,38.504210580116045,-82.81864972465098,38.466530980176366,-82.85987772753595,1.61,5.15,Completed,UPI,2023-01-14 17:24:00,2023-01-14 17:28:49.800000000
19766,6526,66119,Seattle,39.52663876221714,-117.25980086980506,39.520821250280065,-117.21032808134,6.79,11.21,Completed,UPI,2023-01-14 17:25:00,2023-01-14 17:45:22.200000000
19767,6368,79470,Los Angeles,40.61917774743338,-79.4653788526503,40.631872537377504,-79.51039900477038,6.72,17.63,Completed,Cash,2023-01-14 17:26:00,2023-01-14 17:46:09.600000000
19768,8143,11437,Chicago,37.95926428896563,-80.8975076485263,38.006466106823524,-80.92605792554704,10.46,30.07,Completed,UPI,2023-01-14 17:27:00,2023-01-14 17:58:22.800000000
19769,7103,97023,Chicago,39.95160026624033,-73.95236838879515,39.97161085080399,-73.9229412118521,7.98,11.59,Completed,Cash,2023-01-14 17:28:00,2023-01-14 17:51:56.400000000
19770,4825,83565,Seattle,37.50975463950639,-118.39852124659583,37.53363886922025,-118.40148373840793,3.87,7.98,Completed,Cash,2023-01-14 17:29:00,2023-01-14 17:40:36.600000000
19771,6670,58326,Los Angeles,39.25585983932023,-87.70061226345172,39.24514491986578,-87.69242031824439,4.8,8.55,Completed,Card,2023-01-14 17:30:00,2023-01-14 17:44:24.000000000
19772,5796,61477,Boston,39.74512064113313,-116.59241012185349,39.72786728227112,-116.55896193451456,3.5,9.12,Completed,Wallet,2023-01-14 17:31:00,2023-01-14 17:41:30.000000000
19773,4608,99912,San Francisco,40.91886325099249,-109.43195713650515,40.95887166940077,-109.40738176210775,5.28,10.26,Completed,Wallet,2023-01-14 17:32:00,2023-01-14 17:47:50.400000000
19774,7878,97733,Seattle,37.597274017487244,-75.76670978957586,37.596762419424174,-75.7218497251905,2.54,8.2,Completed,Card,2023-01-14 17:33:00,2023-01-14 17:40:37.200000000
19775,2018,28435,New York,37.82159324519643,-110.46252104994608,37.843342548270535,-110.50749671592425,7.51,11.76,Completed,UPI,2023-01-14 17:34:00,2023-01-14 17:56:31.800000000
19776,6349,95295,Chicago,39.447107052748265,-100.69148449635877,39.46646550789988,-100.67579902691672,12.09,19.95,Cancelled,Card,2023-01-14 17:35:00,2023-01-14 18:11:16.200000000
19777,5760,42918,Seattle,40.997317072520936,-115.09110084985397,41.04402594349773,-115.06532773390883,10.41,18.46,Completed,Wallet,2023-01-14 17:36:00,2023-01-14 18:07:13.800000000
19778,2311,53013,San Francisco,39.38083743324616,-111.30873452394702,39.40679019462344,-111.29213103864663,1.25,2.68,Completed,Wallet,2023-01-14 17:37:00,2023-01-14 17:40:45.000000000
19779,3500,34434,New York,39.099457840615784,-89.01796318961716,39.088307283306754,-89.05954893876999,6.32,10.04,Completed,Card,2023-01-14 17:38:00,2023-01-14 17:56:57.600000000
19780,3667,21716,New York,40.189867592106935,-91.70374258827795,40.21402656771813,-91.67018744599427,4.7,9.48,Completed,Card,2023-01-14 17:39:00,2023-01-14 17:53:06.000000000
19781,7034,69327,Boston,39.727877278315184,-103.00309893736126,39.6829148963079,-102.96565215820847,5.73,14.78,Completed,Card,2023-01-14 17:40:00,2023-01-14 17:57:11.400000000
19782,6230,50262,Seattle,38.03623729822593,-117.94467462489393,38.03245608795243,-117.98469475365282,11.43,18.39,Completed,Cash,2023-01-14 17:41:00,2023-01-14 18:15:17.400000000
19783,5834,14000,San Francisco,38.59541967137328,-79.5242376672529,38.546700469848815,-79.53656968950949,3.35,10.02,Completed,UPI,2023-01-14 17:42:00,2023-01-14 17:52:03.000000000
19784,2546,19113,Seattle,39.739158006823594,-89.97936838941163,39.75813242041173,-89.97108279717841,6.69,18.52,Completed,Cash,2023-01-14 17:43:00,2023-01-14 18:03:04.200000000
19785,3145,75620,Chicago,40.162485876014934,-100.02567103628391,40.15516467628764,-100.07246697915323,1.47,3.76,Completed,Wallet,2023-01-14 17:44:00,2023-01-14 17:48:24.600000000
19786,3163,18609,Chicago,40.4788568820757,-101.48057557451608,40.51177318116744,-101.47024404167227,8.81,19.04,Completed,UPI,2023-01-14 17:45:00,2023-01-14 18:11:25.800000000
19787,4012,22441,Seattle,38.753088877877694,-109.82535480117133,38.736357806073,-109.8021913880491,0.04,2.94,Cancelled,Wallet,2023-01-14 17:46:00,2023-01-14 17:46:07.200000000
19788,5444,20953,Boston,38.76521662457783,-76.33691205238324,38.761422250201456,-76.33039334458908,6.31,15.09,Completed,Wallet,2023-01-14 17:47:00,2023-01-14 18:05:55.800000000
19789,4423,68049,Chicago,38.685253943981586,-104.89162022889852,38.71373060410823,-104.90741026291101,9.56,22.52,Completed,UPI,2023-01-14 17:48:00,2023-01-14 18:16:40.800000000
19790,8179,58659,Seattle,38.38271525400039,-112.70571561877789,38.350856334855365,-112.7250216765655,11.1,16.78,Cancelled,Card,2023-01-14 17:49:00,2023-01-14 18:22:18.000000000
19791,4559,97285,New York,40.80005649888182,-80.45818114624171,40.78208234851501,-80.484783595882,6.3,11.75,Completed,Cash,2023-01-14 17:50:00,2023-01-14 18:08:54.000000000
19792,3686,18564,Seattle,37.34332196693575,-97.69053583045176,37.340447203158526,-97.71951100711019,9.19,19.17,Completed,Card,2023-01-14 17:51:00,2023-01-14 18:18:34.199999999
19793,3332,60246,Boston,37.081903438393475,-112.24228769573506,37.091347783540904,-112.27564454740921,6.73,17.86,Completed,Card,2023-01-14 17:52:00,2023-01-14 18:12:11.400000000
19794,7066,99438,New York,40.394494211869954,-77.69930337651937,40.381634276678945,-77.67190979274453,4.69,13.17,Completed,UPI,2023-01-14 17:53:00,2023-01-14 18:07:04.200000000
19795,2656,68247,New York,37.92163592273431,-121.434609305892,37.93842387427508,-121.44849956306197,11.62,26.38,Completed,Card,2023-01-14 17:54:00,2023-01-14 18:28:51.600000000
19796,7779,24393,Seattle,37.2378995544195,-99.57508761896906,37.28241908469054,-99.57079675191848,10.44,27.87,Completed,UPI,2023-01-14 17:55:00,2023-01-14 18:26:19.200000000
19797,7038,14864,Los Angeles,37.72006526671298,-93.52774483720258,37.70035003110507,-93.57270225558867,8.23,13.74,Completed,Cash,2023-01-14 17:56:00,2023-01-14 18:20:41.400000000
19798,9736,63468,Los Angeles,37.78202728399588,-110.18660312593356,37.8118737870663,-110.22855553951852,8.56,22.17,Completed,Wallet,2023-01-14 17:57:00,2023-01-14 18:22:40.800000000
19799,9583,60334,Seattle,39.089584988244674,-116.42296537719336,39.10524270522517,-116.4344011337607,6.81,17.19,Cancelled,Card,2023-01-14 17:58:00,2023-01-14 18:18:25.800000000
19800,6289,26007,Boston,37.07738867908296,-120.0028873345462,37.07024349234697,-119.99175921714793,4.15,9.71,Completed,Card,2023-01-14 17:59:00,2023-01-14 18:11:27.000000000
19801,7220,36329,New York,37.84254162714417,-83.14487087997531,37.876840317252544,-83.14737742964672,3.98,8.71,Completed,Card,2023-01-14 18:00:00,2023-01-14 18:11:56.400000000
19802,1296,53709,Boston,38.34922147324652,-73.06909369692568,38.30212749547831,-73.1095407104766,5.06,10.27,Completed,UPI,2023-01-14 18:01:00,2023-01-14 18:16:10.800000000
19803,7473,63641,Los Angeles,38.01953875622195,-119.58001141824822,38.0302661533748,-119.57749274350297,10.65,21.87,Completed,Wallet,2023-01-14 18:02:00,2023-01-14 18:33:57.000000000
19804,2086,85537,Boston,39.942995566346596,-111.18312092900273,39.9899680336709,-111.18606407266394,10.02,24.38,Completed,Wallet,2023-01-14 18:03:00,2023-01-14 18:33:03.600000000
19805,7359,72717,San Francisco,37.0624787745532,-105.68052342222849,37.04512076816766,-105.69926668555065,12.6,20.23,Completed,Wallet,2023-01-14 18:04:00,2023-01-14 18:41:48.000000000
19806,6194,80628,Boston,39.2088724279782,-95.14378074920216,39.17591659084488,-95.18952828488754,7.49,11.81,Completed,Card,2023-01-14 18:05:00,2023-01-14 18:27:28.200000000
19807,6805,20588,San Francisco,39.341750078285585,-114.34978965557782,39.38132103133529,-114.33949093173969,6.38,18.22,No-Show,UPI,2023-01-14 18:06:00,2023-01-14 18:25:08.400000000
19808,7722,51281,Boston,39.69431046894668,-92.04748431170006,39.72708775967963,-92.07603095583355,2.88,9.35,Completed,Cash,2023-01-14 18:07:00,2023-01-14 18:15:38.400000000
19809,1495,43971,San Francisco,40.281539606847126,-90.18080536819919,40.245787719208245,-90.20978629477383,9.25,24.17,Completed,UPI,2023-01-14 18:08:00,2023-01-14 18:35:45.000000000
19810,3995,26194,San Francisco,38.74978564326537,-108.37630136635337,38.7908471900203,-108.41367373158575,3.82,10.15,Completed,Wallet,2023-01-14 18:09:00,2023-01-14 18:20:27.600000000
19811,1093,90766,San Francisco,37.24713414072843,-112.2576101305272,37.25791890684901,-112.23053451521031,6.67,17.21,Completed,Wallet,2023-01-14 18:10:00,2023-01-14 18:30:00.600000000
19812,5324,30055,San Francisco,39.0090625080631,-83.73227732910726,38.96589721704939,-83.7786775689927,7.42,17.55,Completed,Card,2023-01-14 18:11:00,2023-01-14 18:33:15.600000000
19813,7393,40058,Chicago,39.96022597953096,-115.48905237972438,39.96951607284837,-115.49223699016183,6.56,11.42,Completed,UPI,2023-01-14 18:12:00,2023-01-14 18:31:40.800000000
19814,6510,42047,Chicago,37.38835617386638,-110.97854075236903,37.412193303223845,-110.93723756815318,8.64,20.99,Completed,Card,2023-01-14 18:13:00,2023-01-14 18:38:55.200000000
19815,1720,17549,Seattle,40.087134992484685,-113.30071626922138,40.06493393194593,-113.31729939137401,1.78,5.35,Completed,Card,2023-01-14 18:14:00,2023-01-14 18:19:20.400000000
19816,6075,34397,Boston,37.62262676355274,-101.5177094309196,37.66653850208189,-101.53077223895873,8.95,21.81,Completed,Card,2023-01-14 18:15:00,2023-01-14 18:41:51.000000000
19817,7325,26509,Los Angeles,40.4080308548586,-101.43361123727729,40.398824771722026,-101.44174627017287,12.07,23.07,Completed,Card,2023-01-14 18:16:00,2023-01-14 18:52:12.600000000
19818,6099,64253,New York,37.122483227655394,-96.9213403614442,37.11672589712073,-96.88964599195099,7.42,17.55,Completed,Cash,2023-01-14 18:17:00,2023-01-14 18:39:15.600000000
19819,5026,53381,Chicago,38.727686036014,-100.55567804878967,38.71792179983207,-100.54522705639607,8.42,24.53,Completed,Card,2023-01-14 18:18:00,2023-01-14 18:43:15.600000000
19820,6057,39875,San Francisco,37.79805390160696,-90.1651972410717,37.75574662820964,-90.12329785520595,5.57,17.6,Completed,Cash,2023-01-14 18:19:00,2023-01-14 18:35:42.600000000
19821,7810,74042,Chicago,39.011149919456905,-112.49825945111192,39.05647620096308,-112.54483943622215,8.87,21.54,Completed,Wallet,2023-01-14 18:20:00,2023-01-14 18:46:36.600000000
19822,2106,53722,San Francisco,39.573386998685464,-88.78299488611827,39.56311100946169,-88.75826489394588,5.24,13.08,No-Show,UPI,2023-01-14 18:21:00,2023-01-14 18:36:43.200000000
19823,6305,91789,Los Angeles,39.42790971884999,-118.25992651282594,39.44136389479583,-118.21276346085688,7.95,13.14,Completed,UPI,2023-01-14 18:22:00,2023-01-14 18:45:51.000000000
19824,8734,30074,Chicago,39.550723760466745,-116.11969021610317,39.59256338909816,-116.14911412216003,14.43,35.88,Cancelled,UPI,2023-01-14 18:23:00,2023-01-14 19:06:17.400000000
19825,7674,62311,New York,40.90624093333534,-114.10285402781913,40.94286151220283,-114.14141169551054,12.26,31.39,Cancelled,UPI,2023-01-14 18:24:00,2023-01-14 19:00:46.800000000
19826,9614,65294,New York,38.085716378574624,-85.96691907732304,38.10480908925675,-85.99293438639593,10.87,29.03,Completed,UPI,2023-01-14 18:25:00,2023-01-14 18:57:36.600000000
19827,3005,13597,Chicago,37.4158122298006,-121.8336442801708,37.37511117800361,-121.86628160708305,5.49,11.68,Cancelled,Wallet,2023-01-14 18:26:00,2023-01-14 18:42:28.200000000
19828,6261,62466,Seattle,40.37961693855267,-99.74982979819306,40.373211208035606,-99.72049848456707,8.46,13.5,Completed,Cash,2023-01-14 18:27:00,2023-01-14 18:52:22.800000000
19829,1763,12577,Chicago,40.88503187488659,-97.20332697215721,40.8925740627676,-97.21438653468488,9.42,24.5,Completed,UPI,2023-01-14 18:28:00,2023-01-14 18:56:15.600000000
